periodo;plazo_desde;plazo_hasta;cf
20140206;73;84;0.5000
20140206;85;96;0.5100
20140206;109;120;0.5200
20140206;133;144;0.5300
20140206;169;180;0.5400
20140207;1;12;0.4000
20140207;13;24;0.4200
20140207;25;36;0.4500
20140207;37;48;0.4700
20140207;49;60;0.4800
20140207;61;72;0.4900
20140207;73;84;0.5000
20140207;85;96;0.5100
20140207;109;120;0.5200
20140207;133;144;0.5300
20140207;169;180;0.5400
20140210;1;12;0.4000
20140210;13;24;0.4200
20140210;25;36;0.4500
20140210;37;48;0.4700
20140210;49;60;0.4800
20140210;61;72;0.4900
20140210;73;84;0.5000
20140210;85;96;0.5100
20140210;109;120;0.5200
20140210;133;144;0.5300
20140210;169;180;0.5400
20140211;1;12;0.4000
20140211;13;24;0.4200
20140211;25;36;0.4500
20140211;37;48;0.4700
20140211;49;60;0.4800
20140211;61;72;0.4900
20140211;73;84;0.5000
20140211;85;96;0.5100
20140211;109;120;0.5200
20140211;133;144;0.5300
20140211;169;180;0.5400
20140212;1;12;0.4000
20140212;13;24;0.4200
20140212;25;36;0.4500
20140212;37;48;0.4700
20140212;49;60;0.4800
20140212;61;72;0.4900
20140212;73;84;0.5000
20140212;85;96;0.5100
20140212;109;120;0.5200
20140212;133;144;0.5300
20140212;169;180;0.5400
20140213;1;12;0.4000
20140213;13;24;0.4200
20140213;25;36;0.4500
20140213;37;48;0.4700
20140213;49;60;0.4800
20140213;61;72;0.4900
20140213;73;84;0.5000
20140213;85;96;0.5100
20140213;109;120;0.5200
20140213;133;144;0.5300
20140213;169;180;0.5400
20140214;1;12;0.4000
20140214;13;24;0.4200
20140214;25;36;0.4500
20140214;37;48;0.4700
20140214;49;60;0.4800
20140214;61;72;0.4900
20140214;73;84;0.5000
20140214;85;96;0.5100
20140214;109;120;0.5200
20140214;133;144;0.5300
20140214;169;180;0.5400
20140217;1;12;0.3900
20140217;13;24;0.4200
20140217;25;36;0.4500
20140217;37;48;0.4600
20140217;49;60;0.4700
20140217;61;72;0.4800
20140217;73;84;0.4900
20140217;85;96;0.5000
20140217;109;120;0.5100
20140217;133;144;0.5200
20140217;169;180;0.5300
20140218;1;12;0.3900
20140218;13;24;0.4200
20140218;25;36;0.4500
20140218;37;48;0.4600
20140218;49;60;0.4700
20140218;61;72;0.4800
20140218;73;84;0.4900
20140218;85;96;0.5000
20140218;109;120;0.5100
20140218;133;144;0.5200
20140218;169;180;0.5300
20140219;1;12;0.3900
20140219;13;24;0.4200
20140219;25;36;0.4500
20140219;37;48;0.4600
20140219;49;60;0.4700
20140219;61;72;0.4800
20140219;73;84;0.4900
20140219;85;96;0.5000
20140219;109;120;0.5100
20140219;133;144;0.5200
20140219;169;180;0.5300
20140220;1;12;0.3800
20140220;13;24;0.4200
20140220;25;36;0.4500
20140220;37;48;0.4600
20140220;49;60;0.4700
20140220;61;72;0.4800
20140220;73;84;0.4900
20140220;85;96;0.5000
20140220;109;120;0.5100
20140220;133;144;0.5200
20140220;169;180;0.5300
20140221;1;12;0.3800
20140221;13;24;0.4100
20140221;25;36;0.4400
20140221;37;48;0.4500
20140221;49;60;0.4600
20140221;61;72;0.4700
20140221;73;84;0.4800
20140221;85;96;0.4900
20140221;109;120;0.5100
20140221;133;144;0.5200
20140221;169;180;0.5300
20140224;1;12;0.3800
20140224;13;24;0.4100
20140224;25;36;0.4400
20140224;37;48;0.4500
20140224;49;60;0.4600
20140224;61;72;0.4700
20140224;73;84;0.4800
20140224;85;96;0.4900
20140224;109;120;0.5100
20140224;133;144;0.5200
20140224;169;180;0.5300
20140225;1;12;0.3800
20140225;13;24;0.4100
20140225;25;36;0.4400
20140225;37;48;0.4600
20140225;49;60;0.4700
20140225;61;72;0.4800
20140225;73;84;0.4900
20140225;85;96;0.5000
20140225;109;120;0.5100
20140225;133;144;0.5200
20140225;169;180;0.5300
20140226;1;12;0.3800
20140226;13;24;0.4100
20140226;25;36;0.4400
20140226;37;48;0.4600
20140226;49;60;0.4700
20140226;61;72;0.4800
20140226;73;84;0.4900
20140226;85;96;0.5000
20140226;109;120;0.5100
20140226;133;144;0.5200
20140226;169;180;0.5300
20140227;1;12;0.3800
20140227;13;24;0.4100
20140227;25;36;0.4400
20140227;37;48;0.4600
20140227;49;60;0.4700
20140227;61;72;0.4800
20140227;73;84;0.4900
20140227;85;96;0.5000
20140227;109;120;0.5100
20140227;133;144;0.5200
20140227;169;180;0.5300
20140228;1;12;0.3900
20140228;13;24;0.4200
20140228;25;36;0.4400
20140228;37;48;0.4500
20140228;49;60;0.4600
20140228;61;72;0.4800
20140228;73;84;0.4900
20140228;85;96;0.5000
20140228;109;120;0.5100
20140228;133;144;0.5300
20140228;169;180;0.5400
20140303;1;12;0.3900
20140303;13;24;0.4200
20140303;25;36;0.4400
20140303;37;48;0.4500
20140303;49;60;0.4600
20140303;61;72;0.4800
20140303;73;84;0.4900
20140303;85;96;0.5000
20140303;109;120;0.5100
20140303;133;144;0.5300
20140303;169;180;0.5400
20140304;1;12;0.3900
20140304;13;24;0.4200
20140304;25;36;0.4400
20140304;37;48;0.4500
20140304;49;60;0.4600
20140304;61;72;0.4800
20140304;73;84;0.4900
20140304;85;96;0.5000
20140304;109;120;0.5100
20140304;133;144;0.5300
20140304;169;180;0.5400
20140305;1;12;0.3900
20140305;13;24;0.4200
20140305;25;36;0.4400
20140305;37;48;0.4500
20140305;49;60;0.4600
20140305;61;72;0.4800
20140305;73;84;0.4900
20140305;85;96;0.5000
20140305;109;120;0.5100
20140305;133;144;0.5300
20140305;169;180;0.5400
20140306;1;12;0.3800
20140306;13;24;0.4100
20140306;25;36;0.4300
20140306;37;48;0.4500
20140306;49;60;0.4600
20140306;61;72;0.4700
20140306;73;84;0.4800
20140306;85;96;0.4900
20140306;109;120;0.5100
20140306;133;144;0.5200
20140306;169;180;0.5400
20140307;1;12;0.3800
20140307;13;24;0.4100
20140307;25;36;0.4300
20140307;37;48;0.4500
20140307;49;60;0.4600
20140307;61;72;0.4700
20140307;73;84;0.4800
20140307;85;96;0.4900
20140307;109;120;0.5100
20140307;133;144;0.5200
20140307;169;180;0.5400
20140310;1;12;0.3800
20140310;13;24;0.4100
20140310;25;36;0.4300
20140310;37;48;0.4400
20140310;49;60;0.4600
20140310;61;72;0.4700
20140310;73;84;0.4900
20140310;85;96;0.5000
20140310;109;120;0.5100
20140310;133;144;0.5200
20140310;169;180;0.5300
20140311;1;12;0.3700
20140311;13;24;0.4000
20140311;25;36;0.4300
20140311;37;48;0.4500
20140311;49;60;0.4600
20140311;61;72;0.4700
20140311;73;84;0.4900
20140311;85;96;0.5000
20140311;109;120;0.5100
20140311;133;144;0.5200
20140311;169;180;0.5300
20140312;1;12;0.3700
20140312;13;24;0.4000
20140312;25;36;0.4300
20140312;37;48;0.4500
20140312;49;60;0.4600
20140312;61;72;0.4800
20140312;73;84;0.4900
20140312;85;96;0.5000
20140312;109;120;0.5200
20140312;133;144;0.5300
20140312;169;180;0.5400
20140313;1;12;0.3700
20140313;13;24;0.4000
20140313;25;36;0.4300
20140313;37;48;0.4500
20140313;49;60;0.4600
20140313;61;72;0.4800
20140313;73;84;0.4900
20140313;85;96;0.5000
20140313;109;120;0.5200
20140313;133;144;0.5300
20140313;169;180;0.5400
20140314;1;12;0.3700
20140314;13;24;0.4000
20140314;25;36;0.4300
20140314;37;48;0.4400
20140314;49;60;0.4600
20140314;61;72;0.4700
20140314;73;84;0.4900
20140314;85;96;0.5000
20140314;109;120;0.5100
20140314;133;144;0.5200
20140314;169;180;0.5300
20140317;1;12;0.3600
20140317;13;24;0.4000
20140317;25;36;0.4300
20140317;37;48;0.4400
20140317;49;60;0.4600
20140317;61;72;0.4700
20140317;73;84;0.4900
20140317;85;96;0.5000
20140317;109;120;0.5100
20140317;133;144;0.5200
20140317;169;180;0.5300
20140318;1;12;0.3600
20140318;13;24;0.4000
20140318;25;36;0.4200
20140318;37;48;0.4400
20140318;49;60;0.4600
20140318;61;72;0.4700
20140318;73;84;0.4800
20140318;85;96;0.4900
20140318;109;120;0.5100
20140318;133;144;0.5200
20140318;169;180;0.5300
20140319;1;12;0.3600
20140319;13;24;0.4000
20140319;25;36;0.4200
20140319;37;48;0.4400
20140319;49;60;0.4600
20140319;61;72;0.4700
20140319;73;84;0.4800
20140319;85;96;0.4900
20140319;109;120;0.5100
20140319;133;144;0.5200
20140319;169;180;0.5300
20140320;1;12;0.3600
20140320;13;24;0.4000
20140320;25;36;0.4200
20140320;37;48;0.4400
20140320;49;60;0.4600
20140320;61;72;0.4700
20140320;73;84;0.4800
20140320;85;96;0.4900
20140320;109;120;0.5100
20140320;133;144;0.5200
20140320;169;180;0.5300
20140321;1;12;0.3600
20140321;13;24;0.4000
20140321;25;36;0.4200
20140321;37;48;0.4400
20140321;49;60;0.4600
20140321;61;72;0.4700
20140321;73;84;0.4800
20140321;85;96;0.4900
20140321;109;120;0.5100
20140321;133;144;0.5200
20140321;169;180;0.5300
20140324;1;12;0.3700
20140324;13;24;0.4000
20140324;25;36;0.4200
20140324;37;48;0.4400
20140324;49;60;0.4500
20140324;61;72;0.4700
20140324;73;84;0.4800
20140324;85;96;0.4900
20140324;109;120;0.5100
20140324;133;144;0.5200
20140324;169;180;0.5300
20140325;1;12;0.3700
20140325;13;24;0.4000
20140325;25;36;0.4200
20140325;37;48;0.4400
20140325;49;60;0.4600
20140325;61;72;0.4700
20140325;73;84;0.4800
20140325;85;96;0.4900
20140325;109;120;0.5100
20140325;133;144;0.5200
20140325;169;180;0.5300
20140326;1;12;0.3700
20140326;13;24;0.4000
20140326;25;36;0.4200
20140326;37;48;0.4400
20140326;49;60;0.4600
20140326;61;72;0.4700
20140326;73;84;0.4800
20140326;85;96;0.4900
20140326;109;120;0.5100
20140326;133;144;0.5200
20140326;169;180;0.5300
20140327;1;12;0.3700
20140327;13;24;0.4000
20140327;25;36;0.4200
20140327;37;48;0.4400
20140327;49;60;0.4600
20140327;61;72;0.4700
20140327;73;84;0.4800
20140327;85;96;0.4900
20140327;109;120;0.5100
20140327;133;144;0.5200
20140327;169;180;0.5300
20140328;1;12;0.3700
20140328;13;24;0.4000
20140328;25;36;0.4200
20140328;37;48;0.4400
20140328;49;60;0.4600
20140328;61;72;0.4700
20140328;73;84;0.4800
20140328;85;96;0.4900
20140328;109;120;0.5100
20140328;133;144;0.5200
20140328;169;180;0.5300
20140331;1;12;0.3700
20140331;13;24;0.4000
20140331;25;36;0.4200
20140331;37;48;0.4400
20140331;49;60;0.4600
20140331;61;72;0.4800
20140331;73;84;0.4900
20140331;85;96;0.5000
20140331;109;120;0.5100
20140331;133;144;0.5200
20140331;169;180;0.5400
20140401;1;12;0.3700
20140401;13;24;0.4000
20140401;25;36;0.4300
20140401;37;48;0.4400
20140401;49;60;0.4600
20140401;61;72;0.4800
20140401;73;84;0.4900
20140401;85;96;0.5000
20140401;109;120;0.5100
20140401;133;144;0.5200
20140401;169;180;0.5400
20140402;1;12;0.3700
20140402;13;24;0.4000
20140402;25;36;0.4300
20140402;37;48;0.4400
20140402;49;60;0.4600
20140402;61;72;0.4800
20140402;73;84;0.4900
20140402;85;96;0.5000
20140402;109;120;0.5100
20140402;133;144;0.5200
20140402;169;180;0.5400
20140403;1;12;0.3700
20140403;13;24;0.4000
20140403;25;36;0.4300
20140403;37;48;0.4400
20140403;49;60;0.4600
20140403;61;72;0.4800
20140403;73;84;0.4900
20140403;85;96;0.5000
20140403;109;120;0.5100
20140403;133;144;0.5200
20140403;169;180;0.5400
20140404;1;12;0.3500
20140404;13;24;0.4000
20140404;25;36;0.4300
20140404;37;48;0.4400
20140404;49;60;0.4600
20140404;61;72;0.4800
20140404;73;84;0.4900
20140404;85;96;0.5000
20140404;109;120;0.5100
20140404;133;144;0.5200
20140404;169;180;0.5400
20140407;1;12;0.3500
20140407;13;24;0.3900
20140407;25;36;0.4200
20140407;37;48;0.4400
20140407;49;60;0.4600
20140407;61;72;0.4700
20140407;73;84;0.4900
20140407;85;96;0.5000
20140407;109;120;0.5100
20140407;133;144;0.5200
20140407;169;180;0.5400
20140408;1;12;0.3500
20140408;13;24;0.3900
20140408;25;36;0.4200
20140408;37;48;0.4400
20140408;49;60;0.4600
20140408;61;72;0.4700
20140408;73;84;0.4900
20140408;85;96;0.5000
20140408;109;120;0.5100
20140408;133;144;0.5200
20140408;169;180;0.5400
20140409;1;12;0.3500
20140409;13;24;0.3800
20140409;25;36;0.4100
20140409;37;48;0.4400
20140409;49;60;0.4600
20140409;61;72;0.4700
20140409;73;84;0.4900
20140409;85;96;0.5000
20140409;109;120;0.5100
20140409;133;144;0.5200
20140409;169;180;0.5400
20140410;1;12;0.3400
20140410;13;24;0.3800
20140410;25;36;0.4100
20140410;37;48;0.4400
20140410;49;60;0.4600
20140410;61;72;0.4700
20140410;73;84;0.4900
20140410;85;96;0.5000
20140410;109;120;0.5100
20140410;133;144;0.5200
20140410;169;180;0.5400
20140411;1;12;0.3400
20140411;13;24;0.3800
20140411;25;36;0.4100
20140411;37;48;0.4400
20140411;49;60;0.4600
20140411;61;72;0.4700
20140411;73;84;0.4900
20140411;85;96;0.5000
20140411;109;120;0.5100
20140411;133;144;0.5200
20140411;169;180;0.5400
20140414;1;12;0.3400
20140414;13;24;0.3800
20140414;25;36;0.4100
20140414;37;48;0.4400
20140414;49;60;0.4600
20140414;61;72;0.4700
20140414;73;84;0.4900
20140414;85;96;0.5000
20140414;109;120;0.5100
20140414;133;144;0.5200
20140414;169;180;0.5400
20140415;1;12;0.3400
20140415;13;24;0.3800
20140415;25;36;0.4100
20140415;37;48;0.4400
20140415;49;60;0.4600
20140415;61;72;0.4700
20140415;73;84;0.4900
20140415;85;96;0.5000
20140415;109;120;0.5100
20140415;133;144;0.5200
20140415;169;180;0.5400
20140416;1;12;0.3400
20140416;13;24;0.3800
20140416;25;36;0.4100
20140416;37;48;0.4400
20140416;49;60;0.4600
20140416;61;72;0.4700
20140416;73;84;0.4900
20140416;85;96;0.5000
20140416;109;120;0.5100
20140416;133;144;0.5200
20140416;169;180;0.5400
20140417;1;12;0.3400
20140417;13;24;0.3800
20140417;25;36;0.4100
20140417;37;48;0.4400
20140417;49;60;0.4600
20140417;61;72;0.4700
20140417;73;84;0.4900
20140417;85;96;0.5000
20140417;109;120;0.5100
20140417;133;144;0.5200
20140417;169;180;0.5400
20140421;1;12;0.3400
20140421;13;24;0.3600
20140421;25;36;0.3900
20140421;37;48;0.4100
20140421;49;60;0.4400
20140421;61;72;0.4600
20140421;73;84;0.4700
20140421;85;96;0.4900
20140421;109;120;0.5000
20140421;133;144;0.5200
20140421;169;180;0.5400
20140422;1;12;0.3400
20140422;13;24;0.3600
20140422;25;36;0.3900
20140422;37;48;0.4100
20140422;49;60;0.4400
20140422;61;72;0.4600
20140422;73;84;0.4700
20140422;85;96;0.4900
20140422;109;120;0.5000
20140422;133;144;0.5200
20140422;169;180;0.5400
20140423;1;12;0.3400
20140423;13;24;0.3600
20140423;25;36;0.3900
20140423;37;48;0.4100
20140423;49;60;0.4400
20140423;61;72;0.4600
20140423;73;84;0.4700
20140423;85;96;0.4900
20140423;109;120;0.5000
20140423;133;144;0.5200
20140423;169;180;0.5400
20140424;1;12;0.3400
20140424;13;24;0.3600
20140424;25;36;0.3900
20140424;37;48;0.4100
20140424;49;60;0.4400
20140424;61;72;0.4600
20140424;73;84;0.4700
20140424;85;96;0.4900
20140424;109;120;0.5000
20140424;133;144;0.5200
20140424;169;180;0.5400
20140425;1;12;0.3400
20140425;13;24;0.3600
20140425;25;36;0.3900
20140425;37;48;0.4100
20140425;49;60;0.4400
20140425;61;72;0.4600
20140425;73;84;0.4700
20140425;85;96;0.4900
20140425;109;120;0.5000
20140425;133;144;0.5200
20140425;169;180;0.5400
20140428;1;12;0.3400
20140428;13;24;0.3600
20140428;25;36;0.3900
20140428;37;48;0.4100
20140428;49;60;0.4400
20140428;61;72;0.4600
20140428;73;84;0.4700
20140428;85;96;0.4900
20140428;109;120;0.5000
20140428;133;144;0.5200
20140428;169;180;0.5400
20140429;1;12;0.3400
20140429;13;24;0.3600
20140429;25;36;0.3900
20140429;37;48;0.4100
20140429;49;60;0.4300
20140429;61;72;0.4500
20140429;73;84;0.4600
20140429;85;96;0.4800
20140429;109;120;0.4900
20140429;133;144;0.5100
20140429;169;180;0.5300
20140430;1;12;0.3400
20140430;13;24;0.3600
20140430;25;36;0.3900
20140430;37;48;0.4100
20140430;49;60;0.4300
20140430;61;72;0.4500
20140430;73;84;0.4600
20140430;85;96;0.4800
20140430;109;120;0.4900
20140430;133;144;0.5100
20140430;169;180;0.5300
20140502;1;12;0.3400
20140502;13;24;0.3600
20140502;25;36;0.3800
20140502;37;48;0.4000
20140502;49;60;0.4100
20140502;61;72;0.4300
20140502;73;84;0.4500
20140502;85;96;0.4600
20140502;109;120;0.4800
20140502;133;144;0.4900
20140502;169;180;0.5100
20140505;1;12;0.3400
20140505;13;24;0.3600
20140505;25;36;0.3800
20140505;37;48;0.4000
20140505;49;60;0.4100
20140505;61;72;0.4300
20140505;73;84;0.4500
20140505;85;96;0.4600
20140505;109;120;0.4800
20140505;133;144;0.4900
20140505;169;180;0.5100
20140506;1;12;0.3400
20140506;13;24;0.3600
20140506;25;36;0.3800
20140506;37;48;0.4000
20140506;49;60;0.4100
20140506;61;72;0.4300
20140506;73;84;0.4500
20140506;85;96;0.4600
20140506;109;120;0.4800
20140506;133;144;0.4900
20140506;169;180;0.5100
20140507;1;12;0.3400
20140507;13;24;0.3600
20140507;25;36;0.3800
20140507;37;48;0.3900
20140507;49;60;0.4100
20140507;61;72;0.4300
20140507;73;84;0.4400
20140507;85;96;0.4600
20140507;109;120;0.4700
20140507;133;144;0.4900
20140507;169;180;0.5000
20140508;1;12;0.3400
20140508;13;24;0.3600
20140508;25;36;0.3800
20140508;37;48;0.3900
20140508;49;60;0.4100
20140508;61;72;0.4300
20140508;73;84;0.4400
20140508;85;96;0.4500
20140508;109;120;0.4700
20140508;133;144;0.4900
20140508;169;180;0.5100
20140509;1;12;0.3400
20140509;13;24;0.3600
20140509;25;36;0.3800
20140509;37;48;0.3900
20140509;49;60;0.4100
20140509;61;72;0.4300
20140509;73;84;0.4400
20140509;85;96;0.4500
20140509;109;120;0.4700
20140509;133;144;0.4900
20140509;169;180;0.5100
20140512;1;12;0.3400
20140512;13;24;0.3600
20140512;25;36;0.3800
20140512;37;48;0.3900
20140512;49;60;0.4100
20140512;61;72;0.4300
20140512;73;84;0.4400
20140512;85;96;0.4500
20140512;109;120;0.4700
20140512;133;144;0.4900
20140512;169;180;0.5100
20140513;1;12;0.3400
20140513;13;24;0.3600
20140513;25;36;0.3800
20140513;37;48;0.3900
20140513;49;60;0.4100
20140513;61;72;0.4300
20140513;73;84;0.4400
20140513;85;96;0.4500
20140513;109;120;0.4700
20140513;133;144;0.4900
20140513;169;180;0.5100
20140514;1;12;0.3400
20140514;13;24;0.3600
20140514;25;36;0.3800
20140514;37;48;0.3900
20140514;49;60;0.4100
20140514;61;72;0.4300
20140514;73;84;0.4400
20140514;85;96;0.4500
20140514;109;120;0.4700
20140514;133;144;0.4900
20140514;169;180;0.5000
20140515;1;12;0.3400
20140515;13;24;0.3600
20140515;25;36;0.3800
20140515;37;48;0.3900
20140515;49;60;0.4100
20140515;61;72;0.4300
20140515;73;84;0.4400
20140515;85;96;0.4500
20140515;109;120;0.4700
20140515;133;144;0.4900
20140515;169;180;0.5000
20140516;1;12;0.3400
20140516;13;24;0.3600
20140516;25;36;0.3800
20140516;37;48;0.3900
20140516;49;60;0.4100
20140516;61;72;0.4300
20140516;73;84;0.4400
20140516;85;96;0.4500
20140516;109;120;0.4700
20140516;133;144;0.4900
20140516;169;180;0.5000
20140519;1;12;0.3400
20140519;13;24;0.3600
20140519;25;36;0.3800
20140519;37;48;0.3900
20140519;49;60;0.4100
20140519;61;72;0.4300
20140519;73;84;0.4400
20140519;85;96;0.4500
20140519;109;120;0.4700
20140519;133;144;0.4900
20140519;169;180;0.5000
20140520;1;12;0.3400
20140520;13;24;0.3600
20140520;25;36;0.3800
20140520;37;48;0.3900
20140520;49;60;0.4100
20140520;61;72;0.4300
20140520;73;84;0.4400
20140520;85;96;0.4500
20140520;109;120;0.4700
20140520;133;144;0.4900
20140520;169;180;0.5000
20140522;1;12;0.3400
20140522;13;24;0.3600
20140522;25;36;0.3800
20140522;37;48;0.3900
20140522;49;60;0.4100
20140522;61;72;0.4300
20140522;73;84;0.4400
20140522;85;96;0.4500
20140522;109;120;0.4700
20140522;133;144;0.4900
20140522;169;180;0.5000
20140523;1;12;0.3500
20140523;13;24;0.3700
20140523;25;36;0.3900
20140523;37;48;0.4000
20140523;49;60;0.4100
20140523;61;72;0.4300
20140523;73;84;0.4400
20140523;85;96;0.4500
20140523;109;120;0.4700
20140523;133;144;0.4900
20140523;169;180;0.5000
20140526;1;12;0.3600
20140526;13;24;0.3700
20140526;25;36;0.3900
20140526;37;48;0.4000
20140526;49;60;0.4100
20140526;61;72;0.4300
20140526;73;84;0.4400
20140526;85;96;0.4500
20140526;109;120;0.4700
20140526;133;144;0.4800
20140526;169;180;0.5000
20140527;1;12;0.3600
20140527;13;24;0.3700
20140527;25;36;0.3900
20140527;37;48;0.4000
20140527;49;60;0.4100
20140527;61;72;0.4300
20140527;73;84;0.4400
20140527;85;96;0.4500
20140527;109;120;0.4700
20140527;133;144;0.4800
20140527;169;180;0.5000
20140528;1;12;0.3600
20140528;13;24;0.3700
20140528;25;36;0.3900
20140528;37;48;0.4000
20140528;49;60;0.4100
20140528;61;72;0.4300
20140528;73;84;0.4400
20140528;85;96;0.4500
20140528;109;120;0.4700
20140528;133;144;0.4800
20140528;169;180;0.5000
20140529;1;12;0.3600
20140529;13;24;0.3700
20140529;25;36;0.3900
